word_en	pos_en	word_sr	word_sr_full	reflexive	pos_sr	lemma_sr	gt_PoS_valid	gt_lemma_valid	gt_valid
solidarity	NOUN	solidarnosti	solidarnosti	0	NOUN	solidarnost	True	False	False
solidity	NOUN	solidnost	solidnost	0	NOUN	solidnost	True	True	True
somatic	ADJ	somatskih	somatskih	0	ADJ		True	False	False
somber	ADJ	mračno	mračno	0	ADJ	mračan	True	False	False
sonar	NOUN	sonar	sonar	0	NOUN	sonar	True	True	True
sonnet	NOUN	sonet	sonet	0	NOUN	sonet	True	True	True
sonnet	VERB	sonet	sonet	0	VERB		True	False	False
sonorous	ADJ	zvučno	zvučno	0	ADJ	zvučan	True	False	False
soot	NOUN	čađ	čađ	0	NOUN	čađ	True	True	True
soot	VERB	čađ	čađ	0	VERB		True	False	False
soothe	VERB	smiriti	smiriti	0	VERB	smiriti	True	True	True
soothing	ADJ	umirujuće	umirujuće	0	ADJ	umirujući	True	False	False
sorcery	NOUN	vradžbine	vradžbine	0	NOUN	vradžbina	True	False	False
sordid	ADJ	pokvaren	pokvaren	0	ADJ	pokvaren	True	True	True
sore	ADJ	čir	čir	0	ADJ		True	False	False
sore	NOUN	čir	čir	0	NOUN	čir	True	True	True
sorely	ADV	bolno	bolno	0	ADV	bolno	True	True	True
soreness	NOUN	bolnost	bolnost	0	NOUN	bolnost	True	True	True
sorrow	NOUN	tuga	tuga	0	NOUN	tuga	True	True	True
sorrow	VERB	tuga	tuga	0	VERB		True	False	False
sorrowful	ADJ	žalosni	žalosni	0	ADJ		True	False	False
sortie	NOUN	sortie	sortie	0	NOUN		True	False	False
soulless	ADJ	bezdušni	bezdušni	0	ADJ	bezdušan	True	False	False
soundness	NOUN	solidnost	solidnost	0	NOUN	solidnost	True	True	True
sour	ADJ	kiselo	kiselo	0	ADJ	kiseo	True	False	False
sour	NOUN	kiselo	kiselo	0	NOUN		True	False	False
sour	VERB	kiselo	kiselo	0	VERB		True	False	False
sovereign	ADJ	suverena	suverena	0	ADJ	suveren	True	False	False
sovereign	NOUN	suverena	suverena	0	NOUN	suveren	True	False	False
spa	NOUN	banja	banja	0	NOUN	banja	True	True	True
spaniel	NOUN	španijel	španijel	0	NOUN	španijel	True	True	True
spank	NOUN	spank	spank	0	NOUN		True	False	False
spank	VERB	spank	spank	0	VERB		True	False	False
spanking	ADJ	spanking	spanking	0	ADJ		True	False	False
spanking	NOUN	spanking	spanking	0	NOUN		True	False	False
sparkle	NOUN	iskra	iskra	0	NOUN	iskra	True	True	True
sparkle	VERB	iskra	iskra	0	VERB	iskrasti	True	False	False
spasm	NOUN	grč	grč	0	NOUN	grč	True	True	True
spat	NOUN	pljunuti	pljunuti	0	NOUN		True	False	False
spat	VERB	pljunuti	pljunuti	0	VERB	pljunuti	True	True	True
spear	NOUN	koplje	koplje	0	NOUN	koplje	True	True	True
spear	VERB	koplje	koplje	0	VERB		True	False	False
special	ADJ	poseban	poseban	0	ADJ	poseban	True	True	True
special	NOUN	poseban	poseban	0	NOUN		True	False	False
specialist	NOUN	specijalista	specijalista	0	NOUN	specijalista	True	True	True
specialize	VERB	specijalizovati	specijalizovati	0	VERB	specijalizovati	True	True	True
speck	NOUN	mrljica	mrljica	0	NOUN	mrljica	True	True	True
speck	VERB	mrljica	mrljica	0	VERB		True	False	False
spectacular	ADJ	spektakularno	spektakularno	0	ADJ	spektakularan	True	False	False
spectacular	NOUN	spektakularno	spektakularno	0	NOUN		True	False	False
specter	NOUN	avet	avet	0	NOUN	avet	True	True	True
speculation	NOUN	spekulacija	spekulacija	0	NOUN	spekulacija	True	True	True
speculative	ADJ	spekulativno	spekulativno	0	ADJ	spekulativan	True	False	False
spew	VERB	spv	spv	0	VERB		True	False	False
spider	NOUN	pauk	pauk	0	NOUN	pauk	True	True	True
spike	NOUN	spike	spike	0	NOUN		True	False	False
spike	VERB	spike	spike	0	VERB		True	False	False
spine	NOUN	kičma	kičma	0	NOUN	kičma	True	True	True
spinster	NOUN	usidjelica	usidjelica	0	NOUN		True	False	False
spirit	VERB	duh	duh	0	VERB		True	False	False
spirits	NOUN	duhovi	duhovi	0	NOUN	duh	True	False	False
spit	NOUN	pljunuti	pljunuti	0	NOUN		True	False	False
spit	VERB	pljunuti	pljunuti	0	VERB	pljunuti	True	True	True
spite	NOUN	inat	inat	0	NOUN	inat	True	True	True
spite	VERB	inat	inat	0	VERB		True	False	False
spiteful	ADJ	zlobni	zlobni	0	ADJ	zloban	True	False	False
splash	NOUN	prskanje	prskanje	0	NOUN	prskanje	True	True	True
splash	VERB	prskanje	prskanje	0	VERB		True	False	False
splendid	ADJ	sjajan	sjajan	0	ADJ	sjajan	True	True	True
splendor	NOUN	raskoš	raskoš	0	NOUN	raskoš	True	True	True
split	VERB	razdeliti	razdeliti	0	VERB	razdeliti	True	True	True
splitting	ADJ	cepanje	cepanje	0	ADJ		True	False	False
spoil	NOUN	pokvariti	pokvariti	0	NOUN		True	False	False
spoil	VERB	pokvariti	pokvariti	0	VERB	pokvariti	True	True	True
spoiler	NOUN	spojler	spojler	0	NOUN		True	False	False
spokesman	NOUN	portparol	portparol	0	NOUN	portparol	True	True	True
sponsor	NOUN	sponzor	sponzor	0	NOUN	sponzor	True	True	True
sponsor	VERB	sponzor	sponzor	0	VERB		True	False	False
spook	NOUN	spook	spook	0	NOUN		True	False	False
spook	VERB	spook	spook	0	VERB		True	False	False
spotless	ADJ	besprekoran	besprekoran	0	ADJ	besprekoran	True	True	True
spouse	NOUN	supruga	supruga	0	NOUN	supruga	True	True	True
sprain	NOUN	uganuće	uganuće	0	NOUN	uganuće	True	True	True
sprain	VERB	uganuće	uganuće	0	VERB	uganuti	True	False	False
sprite	NOUN	sprite	sprite	0	NOUN		True	False	False
spur	NOUN	spur	spur	0	NOUN		True	False	False
spur	VERB	spur	spur	0	VERB		True	False	False
spurious	ADJ	lažno	lažno	0	ADJ	lažan	True	False	False
squall	NOUN	skuall	skuall	0	NOUN		True	False	False
squall	VERB	skuall	skuall	0	VERB		True	False	False
squeamish	ADJ	gadljiv	gadljiv	0	ADJ	gadljiv	True	True	True
squelch	NOUN	skuelch	skuelch	0	NOUN		True	False	False
squelch	VERB	skuelch	skuelch	0	VERB		True	False	False
squirm	NOUN	migoljiti	migoljiti se	1	NOUN		True	False	False
squirm	VERB	migoljiti	migoljiti se	1	VERB	migoljiti	True	True	True
stab	NOUN	ubosti	ubosti	0	NOUN		True	False	False
stab	VERB	ubosti	ubosti	0	VERB	ubosti	True	True	True
stable	ADJ	stabilan	stabilan	0	ADJ	stabilan	True	True	True
stable	NOUN	stabilan	stabilan	0	NOUN		True	False	False
stable	VERB	stabilan	stabilan	0	VERB		True	False	False
stagger	NOUN	teturati	teturati se	1	NOUN		True	False	False
stagger	VERB	teturati	teturati se	1	VERB	teturati	True	True	True
stagnant	ADJ	stagnirajući	stagnirajući	0	ADJ	stagnirajući	True	True	True
stain	NOUN	mrlja	mrlja	0	NOUN	mrlja	True	True	True
stain	VERB	mrlja	mrlja	0	VERB	mrljati	True	False	False
stalemate	NOUN	zastoj	zastoj	0	NOUN	zastoj	True	True	True
stalemate	VERB	zastoj	zastoj	0	VERB		True	False	False
stalk	NOUN	stabljika	stabljika	0	NOUN	stabljika	True	True	True
stalk	VERB	stabljika	stabljika	0	VERB		True	False	False
stall	NOUN	štand	štand	0	NOUN	štand	True	True	True
stall	VERB	štand	štand	0	VERB		True	False	False
stamina	NOUN	izdržljivost	izdržljivost	0	NOUN	izdržljivost	True	True	True
standoff	NOUN	standoff	standoff	0	NOUN		True	False	False
standstill	NOUN	zastoj	zastoj	0	NOUN	zastoj	True	True	True
star	ADJ	zvezda	zvezda	0	ADJ		True	False	False
star	NOUN	zvezda	zvezda	0	NOUN	zvezda	True	True	True
star	VERB	zvezda	zvezda	0	VERB		True	False	False
stark	ADJ	stark	stark	0	ADJ		True	False	False
stark	ADV	stark	stark	0	ADV		True	False	False
starry	ADJ	zvezdano	zvezdano	0	ADJ	zvezdan	True	False	False
start	NOUN	početak	početak	0	NOUN	početak	True	True	True
start	VERB	početak	početak	0	VERB		True	False	False
startle	NOUN	zaprepastiti	zaprepastiti	0	NOUN		True	False	False
startle	VERB	zaprepastiti	zaprepastiti	0	VERB	zaprepastiti	True	True	True
startling	ADJ	zapanjujuće	zapanjujuće	0	ADJ	zapanjujući	True	False	False
startling	VERB	zapanjujuće	zapanjujuće	0	VERB		True	False	False
starvation	NOUN	gladovanje	gladovanje	0	NOUN	gladovanje	True	True	True
statement	NOUN	izjava	izjava	0	NOUN	izjava	True	True	True
statistical	ADJ	statistički	statistički	0	ADJ	statistički	True	True	True
steadfast	ADJ	nepokolebljiv	nepokolebljiv	0	ADJ	nepokolebljiv	True	True	True
steady	ADJ	stabilan	stabilan	0	ADJ	stabilan	True	True	True
steady	ADV	stabilan	stabilan	0	ADV		True	False	False
steady	NOUN	stabilan	stabilan	0	NOUN		True	False	False
steady	VERB	stabilan	stabilan	0	VERB		True	False	False
steal	NOUN	krasti	krasti	0	NOUN	krasta	True	False	False
steal	VERB	krasti	krasti	0	VERB	krasti	True	True	True
stealing	NOUN	krađa	krađa	0	NOUN	krađa	True	True	True
stealth	NOUN	potajno	potajno	0	NOUN		True	False	False
stealthily	ADV	kradomice	kradomice	0	ADV	kradomice	True	True	True
stealthy	ADJ	potajno	potajno	0	ADJ	potajan	True	False	False
sterile	ADJ	sterilna	sterilna	0	ADJ	sterilan	True	False	False
sterling	ADJ	sterling	sterling	0	ADJ		True	False	False
sterling	NOUN	sterling	sterling	0	NOUN	sterling	True	True	True
steward	NOUN	upravnik	upravnik	0	NOUN	upravnik	True	True	True
sticky	ADJ	lepljiv	lepljiv	0	ADJ	lepljiv	True	True	True
stifle	VERB	ugušiti	ugušiti	0	VERB	ugušiti	True	True	True
stifled	ADJ	ugušen	ugušen	0	ADJ	ugušen	True	True	True
stigma	NOUN	predrasuda	predrasuda	0	NOUN	predrasuda	True	True	True
stillborn	ADJ	mrtvorođenče	mrtvorođenče	0	ADJ		True	False	False
stillness	NOUN	mirovanje	mirovanje	0	NOUN	mirovanje	True	True	True
sting	NOUN	ubod	ubod	0	NOUN	ubod	True	True	True
sting	VERB	ubod	ubod	0	VERB		True	False	False
stingy	ADJ	škrt	škrt	0	ADJ	škrt	True	True	True
stink	NOUN	smrad	smrad	0	NOUN	smrad	True	True	True
stink	VERB	smrad	smrad	0	VERB		True	False	False
stinking	ADJ	smrdljivi	smrdljivi	0	ADJ	smrdljiv	True	False	False
stint	NOUN	stint	stint	0	NOUN		True	False	False
stint	VERB	stint	stint	0	VERB		True	False	False
stomach	NOUN	stomak	stomak	0	NOUN	stomak	True	True	True
stomach	VERB	stomak	stomak	0	VERB		True	False	False
stone	ADJ	kamen	kamen	0	ADJ		True	False	False
stone	NOUN	kamen	kamen	0	NOUN	kamen	True	True	True
stone	VERB	kamen	kamen	0	VERB		True	False	False
stool	NOUN	stolica	stolica	0	NOUN	stolica	True	True	True
stool	VERB	stolica	stolica	0	VERB		True	False	False
store	NOUN	prodavnica	prodavnica	0	NOUN	prodavnica	True	True	True
store	VERB	prodavnica	prodavnica	0	VERB		True	False	False
storm	NOUN	oluja	oluja	0	NOUN	oluja	True	True	True
storm	VERB	oluja	oluja	0	VERB		True	False	False
stormy	ADJ	buran	buran	0	ADJ	buran	True	True	True
straightforward	ADJ	pravo napred	pravo napred	0	MWE		True	False	False
strain	VERB			0	VERB		True	False	False
strained	ADJ	napregnuti	napregnuti	0	ADJ	napregnut	True	False	False
straits	NOUN	tjesnaca	tjesnaca	0	NOUN		True	False	False
stranger	ADJ	stranac	stranac	0	ADJ		True	False	False
stranger	NOUN	stranac	stranac	0	NOUN	stranac	True	True	True
strangle	VERB	zadaviti	zadaviti	0	VERB	zadaviti	True	True	True
strategist	NOUN	strateg	strateg	0	NOUN	strateg	True	True	True
strength	NOUN	snagu	snagu	0	NOUN	snaga	True	False	False
strengthening	NOUN	jačanje	jačanje	0	NOUN	jačanje	True	True	True
strengthening	VERB	jačanje	jačanje	0	VERB		True	False	False
stretcher	NOUN	nosila	nosila	0	NOUN	nosila	True	True	True
stricken	ADJ	pogođen	pogođen	0	ADJ	pogođen	True	True	True
strife	NOUN	svađa	svađa	0	NOUN	svađa	True	True	True
strike	NOUN	udarac	udarac	0	NOUN	udarac	True	True	True
strike	VERB	udarac	udarac	0	VERB		True	False	False
strip	NOUN	traka	traka	0	NOUN	traka	True	True	True
strip	VERB	traka	traka	0	VERB		True	False	False
stripped	ADJ	ogoljen	ogoljen	0	ADJ	ogoljen	True	True	True
strive	VERB	nastojati	nastojati	0	VERB	nastojati	True	True	True
stroke	NOUN	udar	udar	0	NOUN	udar	True	True	True
stroke	VERB	udar	udar	0	VERB		True	False	False
structural	ADJ	strukturalne	strukturalne	0	ADJ	strukturalan	True	False	False
structure	NOUN	struktura	struktura	0	NOUN	struktura	True	True	True
structure	VERB	struktura	struktura	0	VERB		True	False	False
struggle	NOUN	boriti	boriti se	1	NOUN		True	False	False
struggle	VERB	boriti	boriti se	1	VERB	boriti	True	True	True
stun	VERB			0	VERB		True	False	False
stunned	ADJ	iznenađen	iznenađen	0	ADJ	iznenađen	True	True	True
sty	NOUN	sti	sti	0	NOUN		True	False	False
subject	VERB	predmet	predmet	0	VERB		True	False	False
subjugation	NOUN	potčinjavanje	potčinjavanje	0	NOUN	potčinjavanje	True	True	True
sublimation	NOUN	sublimacija	sublimacija	0	NOUN	sublimacija	True	True	True
submit	VERB	prihvati	prihvati	0	VERB	prihvatiti	True	False	False
subordinate	ADJ	podređeni	podređeni	0	ADJ	podređen	True	False	False
subordinate	NOUN	podređeni	podređeni	0	NOUN		True	False	False
subordinate	VERB	podređeni	podređeni	0	VERB	podrediti	True	False	False
subscribe	VERB	pretplatiti	pretplatiti se	1	VERB	pretplatiti	True	True	True
subsidence	NOUN	sleganje	sleganje	0	NOUN	sleganje	True	True	True
subsidy	NOUN	subvencija	subvencija	0	NOUN	subvencija	True	True	True
substantiate	VERB	potkrepiti	potkrepiti	0	VERB	potkrepiti	True	True	True
subversion	NOUN	subverzija	subverzija	0	NOUN	subverzija	True	True	True
subversive	ADJ	subverzivna	subverzivna	0	ADJ	subverzivan	True	False	False
subversive	NOUN	subverzivna	subverzivna	0	NOUN		True	False	False
subvert	VERB	podmeću	podmeću	0	VERB	podmetati	True	False	False
succeed	VERB	uspeti	uspeti	0	VERB	uspeti	True	True	True
succeeding	ADJ	uspevajući	uspevajući	0	ADJ		True	False	False
success	NOUN	uspeh	uspeh	0	NOUN	uspeh	True	True	True
successful	ADJ	uspešan	uspešan	0	ADJ	uspešan	True	True	True
sucker	NOUN	sisavac	sisavac	0	NOUN	sisavac	True	True	True
sudden	ADJ	iznenadan	iznenadan	0	ADJ	iznenadan	True	True	True
suddenly	ADV	iznenada	iznenada	0	ADV	iznenada	True	True	True
sue	NOUN	tužiti	tužiti	0	NOUN		True	False	False
sue	VERB	tužiti	tužiti	0	VERB	tužiti	True	True	True
suffer	VERB	patiti	patiti	0	VERB	patiti	True	True	True
sufferer	NOUN	stradalnik	stradalnik	0	NOUN	stradalnik	True	True	True
suffering	ADJ	patnja	patnja	0	ADJ		True	False	False
suffering	NOUN	patnja	patnja	0	NOUN	patnja	True	True	True
suffocate	VERB			0	VERB		True	False	False
suffocating	ADJ	gušeći	gušeći se	1	ADJ		True	False	False
suffocation	NOUN	gušenje	gušenje	0	NOUN	gušenje	True	True	True
suggest	VERB	predložiti	predložiti	0	VERB	predložiti	True	True	True
suicidal	ADJ	samoubilački	samoubilački	0	ADJ	samoubilački	True	True	True
suicide	NOUN	samoubistvo	samoubistvo	0	NOUN	samoubistvo	True	True	True
sullen	ADJ	smrknuti	smrknuti	0	ADJ	smrknut	True	False	False
sultan	NOUN	sultan	sultan	0	NOUN	sultan	True	True	True
sump	NOUN	sump	sump	0	NOUN		True	False	False
sun	NOUN	sunce	sunce	0	NOUN	sunce	True	True	True
sun	VERB	sunce	sunce	0	VERB		True	False	False
sundial	NOUN	sunčani sat	sunčani sat	0	MWE		True	False	False
sunk	ADJ	potonuo	potonuo	0	ADJ	potonuo	True	True	True
sunny	ADJ	sunčan	sunčan	0	ADJ	sunčan	True	True	True
sunset	ADJ	zalazak sunca	zalazak sunca	0	MWE		True	False	False
sunset	NOUN	zalazak sunca	zalazak sunca	0	MWE		True	False	False
sunshine	NOUN	sunce	sunce	0	NOUN	sunce	True	True	True
superman	NOUN	superman	superman	0	NOUN		True	False	False
superstar	NOUN	super zvezda	super zvezda	0	MWE		True	False	False
superstition	NOUN	sujeverje	sujeverje	0	NOUN	sujeverje	True	True	True
superstitious	ADJ	sujeveran	sujeveran	0	ADJ	sujeveran	True	True	True
supplication	NOUN	molba	molba	0	NOUN	molba	True	True	True
support	VERB			0	VERB		True	False	False
supporter	NOUN	pristalica	pristalica	0	NOUN	pristalica	True	True	True
supporting	ADJ	podržavajući	podržavajući	0	ADJ		True	False	False
supporting	NOUN	podržavajući	podržavajući	0	NOUN		True	False	False
suppress	VERB	potisnuti	potisnuti	0	VERB	potisnuti	True	True	True
suppression	NOUN	potiskivanje	potiskivanje	0	NOUN	potiskivanje	True	True	True
supremacy	NOUN	prevlast	prevlast	0	NOUN	prevlast	True	True	True
surcharge	NOUN	doplata	doplata	0	NOUN	doplata	True	True	True
surcharge	VERB	doplata	doplata	0	VERB		True	False	False
surety	NOUN	jemstvo	jemstvo	0	NOUN	jemstvo	True	True	True
surge	NOUN	napredak	napredak	0	NOUN	napredak	True	True	True
surge	VERB	napredak	napredak	0	VERB		True	False	False
surgery	NOUN	hirurgija	hirurgija	0	NOUN	hirurgija	True	True	True
surly	ADJ	surli	surli	0	ADJ		True	False	False
surprise	NOUN	iznenađenje	iznenađenje	0	NOUN	iznenađenje	True	True	True
surprise	VERB	iznenađenje	iznenađenje	0	VERB		True	False	False
surprised	ADJ	iznenađeni	iznenađeni	0	ADJ	iznenađen	True	False	False
surprising	ADJ	iznenađujuće	iznenađujuće	0	ADJ	iznenađujući	True	False	False
surprisingly	ADV	iznenađujuće	iznenađujuće	0	ADV	iznenađujuće	True	True	True
surrender	NOUN	predaja	predaja	0	NOUN	predaja	True	True	True
surrender	VERB	predaja	predaja	0	VERB		True	False	False
surrogate	ADJ	surogat	surogat	0	ADJ		True	False	False
surrogate	NOUN	surogat	surogat	0	NOUN	surogat	True	True	True
surround	NOUN	okruziti	okruziti	0	NOUN		True	False	False
surround	VERB	okruziti	okruziti	0	VERB		True	False	False
surveillance	NOUN	nadzor	nadzor	0	NOUN	nadzor	True	True	True
suspect	ADJ	osumnjičeni	osumnjičeni	0	ADJ	osumnjičen	True	False	False
suspect	NOUN	osumnjičeni	osumnjičeni	0	NOUN		True	False	False
suspect	VERB	osumnjičeni	osumnjičeni	0	VERB	osumnjičiti	True	False	False
suspense	NOUN	neizvesnost	neizvesnost	0	NOUN	neizvesnost	True	True	True
suspension	NOUN	suspenzija	suspenzija	0	NOUN	suspenzija	True	True	True
suspicion	NOUN	sumnja	sumnja	0	NOUN	sumnja	True	True	True
suspicious	ADJ	sumnjivo	sumnjivo	0	ADJ	sumnjiv	True	False	False
swamp	NOUN	močvara	močvara	0	NOUN	močvara	True	True	True
swamp	VERB	močvara	močvara	0	VERB		True	False	False
swampy	ADJ	močvarno	močvarno	0	ADJ	močvaran	True	False	False
swarm	NOUN	roj	roj	0	NOUN	roj	True	True	True
swarm	VERB	roj	roj	0	VERB		True	False	False
swastika	NOUN	svastika	svastika	0	NOUN	svastika	True	True	True
swear	VERB	zakleti	zakleti se	1	VERB	zakleti	True	True	True
sweat	NOUN	znoj	znoj	0	NOUN	znoj	True	True	True
sweat	VERB	znoj	znoj	0	VERB	znojiti	True	False	False
sweet	ADJ	slatko	slatko	0	ADJ	sladak	True	False	False
sweet	ADV	slatko	slatko	0	ADV	slatko	True	True	True
sweet	NOUN	slatko	slatko	0	NOUN	slatko	True	True	True
sweetheart	ADJ	dušica	dušica	0	ADJ		True	False	False
sweetheart	NOUN	dušica	dušica	0	NOUN	dušica	True	True	True
swelling	NOUN	otok	otok	0	NOUN	otok	True	True	True
swelling	VERB	otok	otok	0	VERB		True	False	False
swerve	NOUN	skrenuti	skrenuti	0	NOUN		True	False	False
swerve	VERB	skrenuti	skrenuti	0	VERB	skrenuti	True	True	True
swig	NOUN	gutljaj	gutljaj	0	NOUN	gutljaj	True	True	True
swig	VERB	gutljaj	gutljaj	0	VERB		True	False	False
swim	NOUN	plivati	plivati	0	NOUN		True	False	False
swim	VERB	plivati	plivati	0	VERB	plivati	True	True	True
swine	NOUN	svinja	svinja	0	NOUN	svinja	True	True	True
symmetry	NOUN	simetrija	simetrija	0	NOUN	simetrija	True	True	True
sympathetic	ADJ	simpatičan	simpatičan	0	ADJ	simpatičan	True	True	True
sympathize	VERB	saosećati	saosećati	0	VERB	saosećati	True	True	True
sympathy	NOUN	simpatija	simpatija	0	NOUN	simpatija	True	True	True
symphony	NOUN	simfonija	simfonija	0	NOUN	simfonija	True	True	True
synchronize	VERB	sinhronizovati	sinhronizovati	0	VERB	sinhronizovati	True	True	True
syncope	NOUN	sinkopa	sinkopa	0	NOUN	sinkopa	True	True	True
synergistic	ADJ	sinergijski	sinergijski	0	ADJ	sinergijski	True	True	True
synod	NOUN	sinod	sinod	0	NOUN	sinod	True	True	True
synonymous	ADJ	sinonim	sinonim	0	ADJ		True	False	False
syringe	NOUN	špric	špric	0	NOUN	špric	True	True	True
syringe	VERB	špric	špric	0	VERB		True	False	False
system	NOUN	sistema	sistema	0	NOUN	sistema	True	True	True
taboo	ADJ	tabu	tabu	0	ADJ		True	False	False
taboo	NOUN	tabu	tabu	0	NOUN	tabu	True	True	True
taboo	VERB	tabu	tabu	0	VERB		True	False	False
tabulate	VERB	tabelarno	tabelarno	0	VERB		True	False	False
tackle	NOUN	tackle	tackle	0	NOUN		True	False	False
tackle	VERB	tackle	tackle	0	VERB		True	False	False
tactics	NOUN	taktika	taktika	0	NOUN	taktika	True	True	True
taint	NOUN	mrljati	mrljati	0	NOUN		True	False	False
taint	VERB	mrljati	mrljati	0	VERB	mrljati	True	True	True
talon	NOUN			0	NOUN		True	False	False
tandem	ADV	tandem	tandem	0	ADV		True	False	False
tandem	NOUN	tandem	tandem	0	NOUN	tandem	True	True	True
tantalize	VERB			0	VERB		True	False	False
tantalizing	ADJ	mamljivo	mamljivo	0	ADJ		True	False	False
tantamount	ADJ	ravnopravan	ravnopravan	0	ADJ	ravnopravan	True	True	True
tariff	NOUN	tarifa	tarifa	0	NOUN	tarifa	True	True	True
tariff	VERB	tarifa	tarifa	0	VERB		True	False	False
tarnish	NOUN	ocrniti	ocrniti	0	NOUN		True	False	False
tarnish	VERB	ocrniti	ocrniti	0	VERB	ocrniti	True	True	True
tasteless	ADJ	bez ukusa	bez ukusa	0	MWE		True	False	False
taunt	NOUN	rugati	rugati se	1	NOUN		True	False	False
taunt	VERB	rugati	rugati se	1	VERB	rugati	True	True	True
tawny	ADJ	žutosmeđe	žutosmeđe	0	ADJ	žutosmeđ	True	False	False
tax	NOUN	porez	porez	0	NOUN	porez	True	True	True
tax	VERB	porez	porez	0	VERB		True	False	False
teach	NOUN	podučavati	podučavati	0	NOUN		True	False	False
teach	VERB	podučavati	podučavati	0	VERB	podučavati	True	True	True
teacher	NOUN	učitelj	učitelj	0	NOUN	učitelj	True	True	True
team	NOUN	tim	tim	0	NOUN	tim	True	True	True
team	VERB	tim	tim	0	VERB		True	False	False
tearful	ADJ	plačljiv	plačljiv	0	ADJ	plačljiv	True	True	True
tease	NOUN	zadirkivati	zadirkivati	0	NOUN		True	False	False
tease	VERB	zadirkivati	zadirkivati	0	VERB	zadirkivati	True	True	True
teasing	ADJ	zadirkivanje	zadirkivanje	0	ADJ		True	False	False
teasing	NOUN	zadirkivanje	zadirkivanje	0	NOUN	zadirkivanje	True	True	True
teeming	ADJ	vrvi	vrvi	0	ADJ		True	False	False
temperate	ADJ	umerena	umerena	0	ADJ	umeren	True	False	False
tempest	NOUN	oluja	oluja	0	NOUN	oluja	True	True	True
tender	ADJ	tender	tender	0	ADJ		True	False	False
tender	NOUN	tender	tender	0	NOUN	tender	True	True	True
tender	VERB	tender	tender	0	VERB		True	False	False
tenderness	NOUN	nežnost	nežnost	0	NOUN	nežnost	True	True	True
tension	NOUN	napetost	napetost	0	NOUN	napetost	True	True	True
terminal	ADJ	terminal	terminal	0	ADJ		True	False	False
