word_en	pos_en	word_sr	pos_sr	word_sr_1	pos_sr_1	word_sr_2	pos_sr_2	word_sr_3	pos_sr_3	word_sr_full	reflexive	lemma_sr	gpt_PoS_valid	gpt_lemma_valid	gpt_valid
rising	NOUN	uzdizanje	NOUN	uzdizanje	NOUN	uzlaz	NOUN	rast	NOUN	uzdizanje	0	uzdizanje	True	True	True
risk	NOUN	rizik	NOUN	rizik	NOUN	rizik	NOUN	rizik	NOUN	rizik	0	rizik	True	True	True
risk	VERB	rizikovati	VERB	rizikovati	VERB	rizik	NOUN	rizikovati	VERB	rizikovati	0	rizikovati	True	True	True
risky	ADJ	rizičan	ADJ	rizičan	ADJ	rizičan	ADJ	rizičan	ADJ	rizičan	0	rizičan	True	True	True
rivalry	NOUN	rivalstvo	NOUN	rivalstvo	NOUN	rivalstvo	NOUN	rivalstvo	NOUN	rivalstvo	0	rivalstvo	True	True	True
roadster	NOUN	putnički automobil	MWE	putnički automobil	NOUN	kabriolet	NOUN	drumski automobil	NOUN	putnički automobil	0		True	False	False
rob	VERB	pljačkati	VERB	pljačkati	VERB	pljačkati	VERB	pljačkati	VERB	pljačkati	0	pljačkati	True	True	True
robber	NOUN	pljačkaš	NOUN	pljačkaš	NOUN	lopov	NOUN	pljačkaš	NOUN	pljačkaš	0	pljačkaš	True	True	True
robbery	NOUN	pljačka	NOUN	pljačka	NOUN	pljačka	NOUN	pljačka	NOUN	pljačka	0	pljačka	True	True	True
rocket	NOUN	raketa	NOUN	raketa	NOUN	raketa	NOUN	raketa	NOUN	raketa	0	raketa	True	True	True
rocket	VERB	lansirati	VERB	lansirati	VERB	raketa	NOUN	lansirati	VERB	lansirati	0	lansirati	True	True	True
rod	NOUN	štap	NOUN	štap	NOUN	rod	NOUN	rod	NOUN	štap	0	štap	True	True	True
rogue	NOUN	prevarant	NOUN	prevarant	NOUN	prevarant	NOUN	prevarant	NOUN	prevarant	0	prevarant	True	True	True
rollicking	ADJ	veselo	ADJ	veselo	ADJ	veselo	ADJ	razigran	ADJ	veselo	0	veseo	True	False	False
rollicking	VERB	veseliti	VERB	veseliti se	VERB	veseliti se	VERB	veseliti se	VERB	veseliti	0	veseliti	True	True	True
romance	ADJ	romantično	ADJ	romantično	ADJ	romantičan	ADJ	romantičan	ADJ	romantično	0	romantičan	True	False	False
romance	NOUN	romansa	NOUN	romansa	NOUN	romansa	NOUN	romansa	NOUN	romansa	0	romansa	True	True	True
romance	VERB	flertovati	VERB	flertovati	VERB	udvarati se	VERB	osvojiti	VERB	flertovati	0	flertovati	True	True	True
romantic	ADJ	romantičan	ADJ	romantičan	ADJ	romantičan	ADJ	romantičan	ADJ	romantičan	0	romantičan	True	True	True
romantic	NOUN	romantičar	NOUN	romantičar	NOUN	romantičar	NOUN	romantik	NOUN	romantičar	0	romantičar	True	True	True
romanticism	NOUN	romantizam	NOUN	romantizam	NOUN	romantizam	NOUN	romantizam	NOUN	romantizam	0	romantizam	True	True	True
romp	NOUN	veselje	NOUN	veselo trčanje	VERB	veselje	NOUN	luda igra	NOUN	veselje	0	veselje	True	True	True
romp	VERB	veselo trčati	MWE	veselo trčati	VERB	veseliti se	VERB	veseliti se	VERB	veselo trčati	0		True	False	False
rook	NOUN	top	NOUN	top	NOUN	top	NOUN	top	NOUN	top	0	top	True	True	True
rook	VERB	prevariti	VERB	prevariti	VERB	prevariti	VERB	prevariti	VERB	prevariti	0	prevariti	True	True	True
root	VERB	ukoreniti	VERB	ukoreniti se	VERB	koren	NOUN	koren	NOUN	ukoreniti	0	ukoreniti	True	True	True
rooted	ADJ	ukorenjen	ADJ	ukorenjen	ADJ	ukorenjen	ADJ	ukorenjen	ADJ	ukorenjen	0	ukorenjen	True	True	True
rot	NOUN	trulež	NOUN	trulež	NOUN	trulež	NOUN	trulež	NOUN	trulež	0	trulež	True	True	True
rot	VERB	truliti	VERB	truliti	VERB	trulež	NOUN	istruliti	VERB	truliti	0	truliti	True	True	True
rota	NOUN	rotacija	NOUN	rotacija	NOUN	smena	NOUN	raspored	NOUN	rotacija	0	rotacija	True	True	True
rotting	NOUN	truljenje	NOUN	truljenje	NOUN	truljenje	NOUN	truljenje	NOUN	truljenje	0	truljenje	True	True	True
roulette	NOUN	rulet	NOUN	rulet	NOUN	rulet	NOUN	rulet	NOUN	rulet	0	rulet	True	True	True
routine	ADJ	rutinski	ADJ	rutinski	ADJ	rutinski	ADJ	rutinski	ADJ	rutinski	0	rutinski	True	True	True
routine	NOUN	rutina	NOUN	rutina	NOUN	rutina	NOUN	rutina	NOUN	rutina	0	rutina	True	True	True
row	NOUN	svađa	NOUN	svađa	NOUN	red	NOUN	svađa	NOUN	svađa	0	svađa	True	True	True
row	VERB	veslati	VERB	veslati	VERB	svađati se	VERB	svađati se	VERB	veslati	0	veslati	True	True	True
rubbish	NOUN	smeće	NOUN	smeće	NOUN	smeće	NOUN	smeće	NOUN	smeće	0	smeća	True	False	False
rubbish	VERB	baciti smeće	MWE	baciti smeće	VERB	smeće	NOUN	smeće	NOUN	baciti smeće	0		True	False	False
rubble	NOUN	ruševine	NOUN	ruševine	NOUN	ruševine	NOUN	ruševine	NOUN	ruševine	0	ruševina	True	False	False
rue	NOUN	žaljenje	NOUN	žaljenje	NOUN	kajanje	NOUN	žaljenje	NOUN	žaljenje	0	žaljenje	True	True	True
rue	VERB	zažaliti	VERB	zažaliti	VERB	kajati se	VERB	žaliti	VERB	zažaliti	0	zažaliti	True	True	True
ruin	NOUN	propast	NOUN	propast	NOUN	propast	NOUN	propast	NOUN	propast	0	propast	True	True	True
ruin	VERB	uništiti	VERB	uništiti	VERB	uništiti	VERB	uništiti	VERB	uništiti	0	uništiti	True	True	True
ruined	ADJ	uništen	ADJ	uništen	ADJ	uništen	ADJ	uništen	ADJ	uništen	0	uništen	True	True	True
ruinous	ADJ	poguban	ADJ	poguban	ADJ	poguban	ADJ	poguban	ADJ	poguban	0	poguban	True	True	True
rule	NOUN	pravilo	NOUN	pravilo	NOUN	pravilo	NOUN	pravilo	NOUN	pravilo	0	pravilo	True	True	True
rule	VERB	vladati	VERB	vladati	VERB	vladati	VERB	vladati	VERB	vladati	0	vladati	True	True	True
rumor	NOUN	glasina	NOUN	glasina	NOUN	glasina	NOUN	glasina	NOUN	glasina	0	glasina	True	True	True
rumor	VERB	širiti glasine	MWE	širiti glasine	VERB	glasina	NOUN	glasina	NOUN	širiti glasine	0		True	False	False
runaway	ADJ	bežeći	ADJ	bežanija	NOUN	bežeći	ADJ	dečak lutalica	NOUN	bežeći	0	bežeći	True	True	True
runaway	NOUN	begunac	NOUN	begunac	NOUN	begunac	NOUN	dečak lutalica	NOUN	begunac	0	begunac	True	True	True
rupture	NOUN	pucanje	NOUN	pucanje	NOUN	pucanje	NOUN	pucanje	NOUN	pucanje	0	pucanje	True	True	True
rupture	VERB	puknuti	VERB	puknuti	VERB	puknuti	VERB	puknuti	VERB	puknuti	0	puknuti	True	True	True
ruthless	ADJ	nemilosrdan	ADJ	nemilosrdan	ADJ	nemilosrdan	ADJ	nemilosrdan	ADJ	nemilosrdan	0	nemilosrdan	True	True	True
saber	NOUN	sablja	NOUN	sablja	NOUN	sablja	NOUN	sablja	NOUN	sablja	0	sablja	True	True	True
saber	VERB	sekirati	VERB	sekirati	VERB	sablja	NOUN	sabljom	NOUN	sekirati	0	sekirati	True	True	True
sabotage	NOUN	sabotaža	NOUN	sabotaža	NOUN	sabotaža	NOUN	sabotaža	NOUN	sabotaža	0	sabotaža	True	True	True
sabotage	VERB	saboteriti	VERB	saboteriti	VERB	sabotirati	VERB	sabotaža	NOUN	saboteriti	0		True	False	False
sacrifice	NOUN	žrtva	NOUN	žrtva	NOUN	žrtva	NOUN	žrtva	NOUN	žrtva	0	žrtva	True	True	True
sacrifice	VERB	žrtvovati	VERB	žrtvovati	VERB	žrtvovati	VERB	žrtvovati	VERB	žrtvovati	0	žrtvovati	True	True	True
sadly	ADV	nažalost	ADV	nažalost	ADV	tužno	ADV	nažalost	NOUN	nažalost	0	nažalost	True	True	True
sadness	NOUN	tuga	NOUN	tuga	NOUN	tuga	NOUN	tuga	NOUN	tuga	0	tuga	True	True	True
safe	ADJ	siguran	ADJ	siguran	ADJ	bezbedan	ADJ	bezbedan	ADJ	siguran	0	siguran	True	True	True
safe	NOUN	sef	NOUN	sef	NOUN	sef	NOUN	sef	NOUN	sef	0	sef	True	True	True
safeguard	NOUN	zaštita	NOUN	zaštita	NOUN	zaštita	NOUN	zaštita	NOUN	zaštita	0	zaštita	True	True	True
safeguard	VERB	zaštiti	VERB	zaštiti	VERB	zaštiti	VERB	zaštiti	VERB	zaštiti	0	zaštititi	True	False	False
safekeeping	NOUN	čuvanje	NOUN	čuvanje	NOUN	čuvanje	NOUN	čuvanje	NOUN	čuvanje	0	čuvanje	True	True	True
sag	NOUN	propadanje	NOUN	propadanje	NOUN	savijanje	NOUN	propadanje	NOUN	propadanje	0	propadanje	True	True	True
sag	VERB	pogrbiti	VERB	pogrbiti se	VERB	pogrbiti se	VERB	spustiti se	VERB	pogrbiti	0	pogrbiti	True	True	True
sage	ADJ	mudar	ADJ	mudar	ADJ	mudar	ADJ	mudar	ADJ	mudar	0	mudar	True	True	True
sage	NOUN	mudrac	NOUN	mudrac	NOUN	mudrac	NOUN	mudrac	NOUN	mudrac	0	mudrac	True	True	True
saint	NOUN	svetac	NOUN	svetac	NOUN	svetac	NOUN	svetac	NOUN	svetac	0	svetac	True	True	True
saint	VERB	obožavati	VERB	obožavati	VERB	svetiti se	VERB	svetkovati	VERB	obožavati	0	obožavati	True	True	True
saintly	ADJ	svetac	ADJ	svetac	ADJ	svet	ADJ	svet	NOUN	svetac	0		True	False	False
salary	NOUN	plata	NOUN	plata	NOUN	plata	NOUN	plata	NOUN	plata	0	plata	True	True	True
saliva	NOUN	pljuvačka	NOUN	pljuvačka	NOUN	pljuvačka	NOUN	pljuvačka	NOUN	pljuvačka	0	pljuvačka	True	True	True
sally	NOUN	izlazak	NOUN	izlazak	NOUN	izlet	NOUN	izlet	NOUN	izlazak	0	izlazak	True	True	True
saloon	NOUN	salon	NOUN	salon	NOUN	salon	NOUN	salon	NOUN	salon	0	salon	True	True	True
salutary	ADJ	koristan	ADJ	koristan	ADJ	blagotvoran	ADJ	koristan	ADJ	koristan	0	koristan	True	True	True
salute	NOUN	pozdrav	NOUN	pozdrav	NOUN	pozdrav	NOUN	pozdrav	NOUN	pozdrav	0	pozdrav	True	True	True
salute	VERB	pozdraviti	VERB	pozdraviti	VERB	pozdraviti	VERB	pozdraviti	VERB	pozdraviti	0	pozdraviti	True	True	True
salvation	NOUN	spasenje	NOUN	spasenje	NOUN	spasenje	NOUN	spasenje	NOUN	spasenje	0	spasenje	True	True	True
samurai	NOUN	samuraj	NOUN	samuraj	NOUN	samuraj	NOUN	samuraj	NOUN	samuraj	0	samuraj	True	True	True
sanctification	NOUN	posvećenje	NOUN	posvećenje	NOUN	posvećenje	NOUN	posvećenje	NOUN	posvećenje	0	posvećenje	True	True	True
sanctify	VERB	posvetiti	VERB	posvetiti	VERB	posvetiti	VERB	posvetiti	VERB	posvetiti	0	posvetiti	True	True	True
sanctuary	NOUN	svetilište	NOUN	svetilište	NOUN	svetilište	NOUN	svetilište	NOUN	svetilište	0	svetilište	True	True	True
sap	NOUN	sok	NOUN	sok	NOUN	sok	NOUN	seva	VERB	sok	0	sok	True	True	True
sap	VERB	iscrpljivati	VERB	iscrpljivati	VERB	iscrpljivati	VERB	oslabiti	VERB	iscrpljivati	0	iscrpljivati	True	True	True
sappy	ADJ	sentimentalan	ADJ	sentimentalan	ADJ	sladunjav	ADJ	gnjecav	ADJ	sentimentalan	0	sentimentalan	True	True	True
sarcasm	NOUN	sarkazam	NOUN	sarkazam	NOUN	sarkazam	NOUN	sarkazam	NOUN	sarkazam	0	sarkazam	True	True	True
sarcoma	NOUN	sarkom	NOUN	sarkom	NOUN	sarkom	NOUN	sarkom	NOUN	sarkom	0	sarkom	True	True	True
satanic	ADJ	satanistički	ADJ	satanistički	ADJ	satanistički	ADJ	satanski	ADJ	satanistički	0		True	False	False
satisfied	ADJ	zadovoljan	ADJ	zadovoljan	ADJ	zadovoljan	ADJ	zadovoljan	ADJ	zadovoljan	0	zadovoljan	True	True	True
satisfy	VERB	zadovoljiti	VERB	zadovoljiti	VERB	zadovoljiti	VERB	zadovoljiti	VERB	zadovoljiti	0	zadovoljiti	True	True	True
saturate	VERB	zasićivati	VERB	zasićivati	VERB	natopiti	VERB	natopiti	VERB	zasićivati	0	zasićivati	True	True	True
saturated	ADJ	zasićen	ADJ	zasićen	ADJ	zasićen	ADJ	natopljen	ADJ	zasićen	0	zasićen	True	True	True
savage	ADJ	divlji	ADJ	divlji	ADJ	divlji	ADJ	divlji	ADJ	divlji	0	divalj	True	False	False
savage	NOUN	divljač	NOUN	divljač	NOUN	divlji	ADJ	divljač	NOUN	divljač	0	divljač	True	True	True
savage	VERB	divljati	VERB	divljati	VERB	divljati	VERB	divljati	VERB	divljati	0	divljati	True	True	True
savagery	NOUN	divljaštvo	NOUN	divljaštvo	NOUN	divljaštvo	NOUN	divljaštvo	NOUN	divljaštvo	0	divljaštvo	True	True	True
save	NOUN	spas	NOUN	spas	NOUN	spas	NOUN	spasiti	VERB	spas	0	spas	True	True	True
save	VERB	spasiti	VERB	spasiti	VERB	spasiti	VERB	spasiti	VERB	spasiti	0	spasiti	True	True	True
savor	NOUN	uživanje	NOUN	uživanje	NOUN	uživanje	NOUN	ukus	NOUN	uživanje	0	uživanje	True	True	True
savor	VERB	uživati	VERB	uživati	VERB	uživati	VERB	uživati	VERB	uživati	0	uživati	True	True	True
scaffold	NOUN	vešala	NOUN	vešala	NOUN	stup	NOUN	gubilište	NOUN	vešala	0	vešala	True	True	True
scaffold	VERB	graditi skelu	MWE	graditi skelu	VERB	gubilište	NOUN	vešati	VERB	graditi skelu	0		True	False	False
scalpel	NOUN	skalpel	NOUN	skalpel	NOUN	skalpel	NOUN	skalpel	NOUN	skalpel	0	skalpel	True	True	True
scandal	NOUN	skandal	NOUN	skandal	NOUN	skandal	NOUN	skandal	NOUN	skandal	0	skandal	True	True	True
scandalous	ADJ	skandalozan	ADJ	skandalozan	ADJ	skandalozan	ADJ	skandalozan	ADJ	skandalozan	0	skandalozan	True	True	True
scapegoat	NOUN	kozlić	NOUN	kozlić	NOUN	žrtveni jarac	NOUN	krivac	NOUN	kozlić	0	kozlić	True	True	True
scar	NOUN	ožiljak	NOUN	ožiljak	NOUN	ožiljak	NOUN	ožiljak	NOUN	ožiljak	0	ožiljak	True	True	True
scar	VERB			ožiljak	NOUN	ožiljak	NOUN	ožiljak	NOUN		0		False	False	False
scarce	ADJ	retko	ADJ	retko	ADJ	retko	ADJ	retko	ADJ	retko	0	redak	True	False	False
scarce	ADV			jedva	ADJ	retko	ADJ	retko	ADJ		0		False	False	False
scarcely	ADV	jedva	ADV	jedva	ADV	jedva	ADV	jedva	ADJ	jedva	0	jedva	True	True	True
scarcity	NOUN	oskudica	NOUN	oskudica	NOUN	oskudica	NOUN	nestašica	NOUN	oskudica	0	oskudica	True	True	True
scare	NOUN	strah	NOUN	strah	NOUN	strah	NOUN	strah	NOUN	strah	0	strah	True	True	True
scare	VERB	uplašiti	VERB	uplašiti	VERB	uplašiti	VERB	uplašiti	VERB	uplašiti	0	uplašiti	True	True	True
scarecrow	NOUN	strašilo	NOUN	strašilo	NOUN	strašilo	NOUN	strašilo	NOUN	strašilo	0	strašilo	True	True	True
sceptical	ADJ	skeptičan	ADJ	skeptičan	ADJ	skeptičan	ADJ	skeptičan	ADJ	skeptičan	0	skeptičan	True	True	True
schism	NOUN	šizma	NOUN	šizma	NOUN	raskol	NOUN	raskol	NOUN	šizma	0	šizma	True	True	True
schizophrenia	NOUN	šizofrenija	NOUN	šizofrenija	NOUN	shizofrenija	NOUN	šizofrenija	NOUN	šizofrenija	0	šizofrenija	True	True	True
scholarship	NOUN	stipendija	NOUN	stipendija	NOUN	stipendija	NOUN	stipendija	NOUN	stipendija	0	stipendija	True	True	True
school	NOUN	škola	NOUN	škola	NOUN	škola	NOUN	škola	NOUN	škola	0	škola	True	True	True
school	VERB	školovati	VERB	školovati	VERB	obučiti	VERB	školovati	VERB	školovati	0	školovati	True	True	True
scientific	ADJ	naučan	ADJ	naučan	ADJ	naučni	ADJ	naučan	ADJ	naučan	0	naučan	True	True	True
scientist	NOUN	naučnik	NOUN	naučnik	NOUN	naučnik	NOUN	naučnik	NOUN	naučnik	0	naučnik	True	True	True
scoff	NOUN	podsmeh	NOUN	podsmeh	NOUN	ismejavanje	NOUN	podrugivanje	NOUN	podsmeh	0	podsmeh	True	True	True
scoff	VERB	ismevati	VERB	ismevati se	VERB	izrugivati se	VERB	ismejati	VERB	ismevati	0	ismevati	True	True	True
scold	NOUN	opomena	NOUN	opomena	NOUN	grditi	VERB	grditi	VERB	opomena	0	opomena	True	True	True
scold	VERB	izgrditi	VERB	izgrditi	VERB	izgrditi	VERB	izgrditi	VERB	izgrditi	0	izgrditi	True	True	True
scolding	NOUN	prekor	NOUN	prekor	NOUN	ukor	NOUN	prekor	NOUN	prekor	0	prekor	True	True	True
scorch	VERB	ožariti	VERB	ožariti	VERB	pržiti	VERB	spržiti	VERB	ožariti	0		True	False	False
scorching	ADJ	pečenje	ADJ	pečenje	ADJ	pečenje	ADJ	pećinski	ADJ	pečenje	0		True	False	False
scorching	ADV			žestoko	ADJ	žarko	ADJ	peći	VERB		0		False	False	False
score	NOUN	rezultat	NOUN	rezultat	NOUN	rezultat	NOUN	rezultat	NOUN	rezultat	0	rezultat	True	True	True
score	VERB	postići	VERB	postići	VERB	postići	VERB	postići	VERB	postići	0	postignuti	True	False	False
scorn	NOUN	prezir	NOUN	prezir	NOUN	prezir	NOUN	prezir	NOUN	prezir	0	prezir	True	True	True
scorn	VERB	prezirati	VERB	prezirati	VERB	prezirati	VERB	prezirati	VERB	prezirati	0	prezirati	True	True	True
scorpion	NOUN	škorpija	NOUN	škorpija	NOUN	škorpija	NOUN	škorpija	NOUN	škorpija	0	škorpija	True	True	True
scoundrel	NOUN	nitkov	NOUN	nitkov	NOUN	nitkov	NOUN	nitkov	NOUN	nitkov	0	nitkov	True	True	True
scourge	NOUN	bič	NOUN	bič	NOUN	bič	NOUN	bič	NOUN	bič	0	bič	True	True	True
scourge	VERB	bičevati	VERB	bičevati	VERB	bičevati	VERB	bičevati	VERB	bičevati	0	bičevati	True	True	True
scrapie	NOUN	scrapie bolest	MWE	scrapie bolest	NOUN	scrapie	NOUN	škodljiva bolest	NOUN	scrapie bolest	0		True	False	False
scream	NOUN	vrisak	NOUN	vrisak	NOUN	vrisak	NOUN	vrisak	NOUN	vrisak	0	vrisak	True	True	True
scream	VERB	vrištati	VERB	vrištati	VERB	vrištati	VERB	vrištati	VERB	vrištati	0	vrištati	True	True	True
screaming	ADJ	vrišteći	ADJ	vrišteći	ADJ	vrišteći	ADJ	vrištanje	NOUN	vrišteći	0	vrišteći	True	True	True
screaming	NOUN	vrištanje	NOUN	vrištanje	NOUN	vrisak	NOUN	vrištanje	NOUN	vrištanje	0	vrištanje	True	True	True
screech	NOUN	kreštanje	NOUN	kreštanje	NOUN	cika	NOUN	zvuk kočenja	NOUN	kreštanje	0	kreštanje	True	True	True
screech	VERB	kreštati	VERB	kreštati	VERB	zacvrkutati	VERB	vriskati	VERB	kreštati	0	kreštati	True	True	True
screw	VERB	zavrnuti	VERB	zavrnuti	VERB	zavrnuti	VERB	zaviti	VERB	zavrnuti	0	zavrnuti	True	True	True
scrimmage	NOUN	nered	NOUN	nered	NOUN	potuča	NOUN	koškanje	NOUN	nered	0	nered	True	True	True
scrimmage	VERB	potući	VERB	šćrimaža	NOUN	potući se	VERB	koškati se	VERB	potući	0	potući	True	True	True
scripture	NOUN	svetopisam	NOUN	svetopisam	NOUN	sveto pismo	NOUN	sveto pismo	NOUN	svetopisam	0		True	False	False
scrub	ADJ			ogrebni	NOUN	trljati	VERB	krzno	NOUN		0		False	False	False
scrub	NOUN	šiblje	NOUN	šiblje	NOUN	žbunje	NOUN	šikara	NOUN	šiblje	0	šiblje	True	True	True
scrub	VERB	trljati	VERB	četka	NOUN	trljati	VERB	trljati	VERB	trljati	0	trljati	True	True	True
scrutinize	VERB	ispitivati	VERB	ispitivati	VERB	pažljivo pregledati	VERB	pažljivo ispitati	VERB	ispitivati	0	ispitivati	True	True	True
scum	NOUN	mulj	NOUN	mulj	NOUN	šljam	NOUN	mulj	NOUN	mulj	0	mulj	True	True	True
scum	VERB	muljiti	VERB	muljiti	VERB	naslagati se	VERB	mulj	NOUN	muljiti	0		True	False	False
seal	NOUN	pečat	NOUN	pečat	NOUN	pečat	NOUN	pečat	NOUN	pečat	0	pečat	True	True	True
seal	VERB	zapečatiti	VERB	zapečatiti	VERB	zapečatiti	VERB	pečatiti	VERB	zapečatiti	0	zapečatiti	True	True	True
seclude	VERB	izolovati	VERB	izolovati	VERB	izolovati	VERB	izolovati	VERB	izolovati	0	izolovati	True	True	True
secluded	ADJ	izolovan	ADJ	izolovan	ADJ	skriven	ADJ	izolovan	ADJ	izolovan	0	izolovan	True	True	True
seclusion	NOUN	izolacija	NOUN	izolacija	NOUN	izolacija	NOUN	izolacija	NOUN	izolacija	0	izolacija	True	True	True
secrecy	NOUN	tajnost	NOUN	tajnost	NOUN	tajnost	NOUN	tajnost	NOUN	tajnost	0	tajnost	True	True	True
secret	ADJ	tajan	ADJ	tajan	ADJ	tajan	ADJ	tajan	ADJ	tajan	0	tajan	True	True	True
secret	NOUN	tajna	NOUN	tajna	NOUN	tajna	NOUN	tajna	NOUN	tajna	0	tajna	True	True	True
secrete	VERB	izlučiti	VERB	izlučiti	VERB	izlučiti	VERB	izlučiti	VERB	izlučiti	0	izlučiti	True	True	True
secretion	NOUN	izlučivanje	NOUN	izlučivanje	NOUN	lučenje	NOUN	lučenje	NOUN	izlučivanje	0	izlučivanje	True	True	True
sectarian	ADJ	sektaski	ADJ	sektaski	ADJ	sektaski	ADJ	sektaški	ADJ	sektaski	0		True	False	False
sectarian	NOUN	sektar	NOUN	sektar	NOUN	sektar	NOUN	sektarijanac	NOUN	sektar	0		True	False	False
secular	ADJ	svjetovni	ADJ	svjetovni	ADJ	svetovno	ADJ	svetovno	ADJ	svjetovni	0		True	False	False
secular	NOUN			svetovni	ADJ	sekularan	ADJ	sekularno	ADJ		0		False	False	False
security	NOUN	sigurnost	NOUN	sigurnost	NOUN	bezbednost	NOUN	sigurnost	NOUN	sigurnost	0	sigurnost	True	True	True
sedition	NOUN	pobuna	NOUN	pobuna	NOUN	pobuna	NOUN	pobuna	NOUN	pobuna	0	pobuna	True	True	True
seductive	ADJ	zavodljiv	ADJ	zavodljiv	ADJ	zavodljiv	ADJ	zavodljiv	ADJ	zavodljiv	0	zavodljiv	True	True	True
seek	NOUN	potraga	NOUN	potraga	NOUN	traganje	NOUN	potraga	NOUN	potraga	0	potraga	True	True	True
seek	VERB	tražiti	VERB	tražiti	VERB	tražiti	VERB	tražiti	VERB	tražiti	0	tražiti	True	True	True
segregate	NOUN	segregacija	NOUN	segregacija	NOUN	segregacija	NOUN	segregacija	NOUN	segregacija	0	segregacija	True	True	True
segregate	VERB	segregirati	VERB	segregirati	VERB	segregirati	VERB	segregirati	VERB	segregirati	0		True	False	False
seize	VERB	zgrabiti	VERB	zgrabiti	VERB	zgrabiti	VERB	zgrabiti	VERB	zgrabiti	0	zgrabiti	True	True	True
seizure	NOUN	napad	NOUN	napad	NOUN	zaplena	NOUN	zaplena	NOUN	napad	0	napad	True	True	True
selfish	ADJ	sebičan	ADJ	sebičan	ADJ	sebičan	ADJ	sebičan	ADJ	sebičan	0	sebičan	True	True	True
senate	NOUN	senat	NOUN	senat	NOUN	senat	NOUN	senat	NOUN	senat	0	senat	True	True	True
senile	ADJ	senilan	ADJ	senilan	ADJ	senilan	ADJ	senilan	ADJ	senilan	0	senilan	True	True	True
seniority	NOUN	staž	NOUN	staž	NOUN	starijina	NOUN	starijost	NOUN	staž	0	staž	True	True	True
sensational	ADJ	senzacionalan	ADJ	senzacionalan	ADJ	senzacionalan	ADJ	senzacionalan	ADJ	senzacionalan	0	senzacionalan	True	True	True
senseless	ADJ	besmislen	ADJ	besmislen	ADJ	besmislen	ADJ	besmislen	ADJ	besmislen	0	besmislen	True	True	True
sensual	ADJ	senzualan	ADJ	senzualan	ADJ	senzualan	ADJ	senzualan	ADJ	senzualan	0	senzualan	True	True	True
sensuality	NOUN	senzualnost	NOUN	senzualnost	NOUN	senzualnost	NOUN	senzualnost	NOUN	senzualnost	0	senzualnost	True	True	True
sensuous	ADJ	senzualan	ADJ	senzualan	ADJ	senzualan	ADJ	senzualan	ADJ	senzualan	0	senzualan	True	True	True
sentence	NOUN	rečenica	NOUN	rečenica	NOUN	rečenica	NOUN	rečenica	NOUN	rečenica	0	rečenica	True	True	True
sentence	VERB	osuditi	VERB	osuditi	VERB	osuditi	VERB	osuditi	VERB	osuditi	0	osuditi	True	True	True
sentinel	NOUN	stražar	NOUN	stražar	NOUN	stražar	NOUN	stražar	NOUN	stražar	0	stražar	True	True	True
sentry	NOUN	stražar	NOUN	stražar	NOUN	stražar	NOUN	stražar	NOUN	stražar	0	stražar	True	True	True
separatist	ADJ	separatistički	ADJ	separatistički	ADJ	separatistički	ADJ	separatistički	ADJ	separatistički	0	separatistički	True	True	True
separatist	NOUN	separatista	NOUN	separatista	NOUN	separatista	NOUN	separatista	NOUN	separatista	0	separatista	True	True	True
sepsis	NOUN	sepse	NOUN	sepse	NOUN	sepse	NOUN	sepse	NOUN	sepse	0	sepsa	True	False	False
septic	ADJ	septički	ADJ	septički	ADJ	septički	ADJ	septički	ADJ	septički	0	septički	True	True	True
sequel	NOUN	nastavak	NOUN	nastavak	NOUN	nastavak	NOUN	nastavak	NOUN	nastavak	0	nastavak	True	True	True
sequestration	NOUN	zaplena	NOUN	zaplena	NOUN	zaplena	NOUN	konfiskacija	NOUN	zaplena	0	zaplena	True	True	True
serene	ADJ	vedar	ADJ	vedar	ADJ	vedar	ADJ	vedar	ADJ	vedar	0	vedar	True	True	True
serenity	NOUN	spokoj	NOUN	spokoj	NOUN	vedrina	NOUN	vedrina	NOUN	spokoj	0	spokoj	True	True	True
serial	ADJ	serijski	ADJ	serijski	ADJ	serija	ADJ	serijski	ADJ	serijski	0	serijski	True	True	True
serial	NOUN	serija	NOUN	serija	NOUN	serija	NOUN	serija	NOUN	serija	0	serija	True	True	True
series	NOUN	serija	NOUN	serija	NOUN	serija	NOUN	serija	NOUN	serija	0	serija	True	True	True
seriousness	NOUN	ozbiljnost	NOUN	ozbiljnost	NOUN	ozbiljnost	NOUN	ozbiljnost	NOUN	ozbiljnost	0	ozbiljnost	True	True	True
sermon	NOUN	propoved	NOUN	propoved	NOUN	propoved	NOUN	propoved	NOUN	propoved	0	propoved	True	True	True
serpent	NOUN	zmija	NOUN	zmija	NOUN	zmija	NOUN	zmija	NOUN	zmija	0	zmija	True	True	True
servant	NOUN	sluga	NOUN	sluga	NOUN	sluga	NOUN	sluga	NOUN	sluga	0	sluga	True	True	True
serve	NOUN	posluživanje	NOUN	posluživanje	NOUN	posluživanje	NOUN	poslužiti	VERB	posluživanje	0	posluživanje	True	True	True
serve	VERB	služiti	VERB	služiti	VERB	poslužiti	VERB	poslužiti	VERB	služiti	0	služiti	True	True	True
servile	ADJ	poslušan	ADJ	poslušan	ADJ	sluganski	ADJ	sluganski	ADJ	poslušan	0	poslušan	True	True	True
setback	NOUN	nazadak	NOUN	nazadak	NOUN	neuspeh	NOUN	neuspeh	NOUN	nazadak	0	nazadak	True	True	True
